run_id	sample_id	DNA_kit	replicate	matrix_type	pipeline	preprocess_method	read_strategy	taxonomy_method	BLAST	Paired	Trimm	taxonomic_rank	TP	FP	FN	precision	recall	F1	false_discovery_rate	Bray_Curtis	R2	detection_threshold	Method
fig4_q20_SE_cutadapt_unite	3Z	Zymo	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6164141178070318	0.18510247894609616	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4D	DNeasy	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6067043003423916	0.19957215921016977	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4D	DNeasy	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6046114616994491	0.20154613672619673	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4Q	QIAamp	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	5	5	0.5	0.5	0.5	0.5	0.6231203949543093	0.17242654519296452	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4Q	QIAamp	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6210731155966432	0.17421653213086163	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4Z	Zymo	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6247961379210589	0.1788501931255654	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	4Z	Zymo	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	6	3	0.5384615384615384	0.7	0.608695652173913	0.46153846153846156	0.622825320483845	0.180531103362356	count_gt_0	Cutadapt_SE
fig4_q20_SE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6037745879851142	0.18702746582260896	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6019409996853605	0.18876150686829699	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6246387859048541	0.19091581974548416	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	6	7	4	0.46153846153846156	0.6	0.5217391304347826	0.5384615384615384	0.6229964311700911	0.19246636083707158	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	1Z	Zymo	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6305283473063833	0.15299788504360753	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	1Z	Zymo	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6290549514401926	0.15418454354076092	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2D	DNeasy	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6045716184301503	0.19582511959213997	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2D	DNeasy	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6031617891362324	0.19710194922084884	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2Q	QIAamp	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6191282855075959	0.19343658448782547	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2Q	QIAamp	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6169881842295636	0.19550857400889465	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6106449106449104	0.18974719957482614	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6087671587671586	0.19157763449493448	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3D	DNeasy	3	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6085301697189647	0.19901137912861078	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3D	DNeasy	3	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	6	3	0.5384615384615384	0.7	0.608695652173913	0.46153846153846156	0.6063648424038183	0.20117559617093647	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3Q	QIAamp	3	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6264522478344601	0.18744396285433	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3Q	QIAamp	3	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6240936972401564	0.18963206462205695	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3Z	Zymo	3	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6164488349343297	0.18423740609007103	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	3Z	Zymo	3	mock_only	ITSdetector	ITSxpress	SE	UNITE+BLAST	BLAST	SE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6148130923553089	0.18573005140499965	count_gt_0	ITSx_SE
fig4_q20_SE_itsxpress_unite	4D	DNeasy	4	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6061628163318052	0.20029884512299942	count_gt_0	ITSx_SE
