feature_id	taxonomy_method	Genus	Species	taxon_string	run_id	preprocess_method	read_strategy	Paired	Trimm	Genus_original	Species_original
338ebd69d5b03851738ff9768b025122	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
80031c9738d7445f1f857a5681c053a2	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
67f44c83f92569ef7a21c13966f48c49	UNITE+BLAST	Aspergillus	Unclassified	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Aspergillus	Unclassified
87a6d0ce1c78b5cacb162bee4ec822d7	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
9b61ba42a163f182fb0517d16e21353b	UNITE+BLAST	Xeromyces	Xeromyces_bisporus	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Xeromyces	Xeromyces_bisporus
6eee9ddd3be2fa1716629021008b521e	UNITE+BLAST	Rhizoplaca	Rhizoplaca_novomexicana	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Rhizoplaca	Rhizoplaca_novomexicana
89b2c9df3eca133597ce82b96537e5cb	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
96bf17ba3b4f9d5e0a21bebcbe3e6347	UNITE+BLAST	Mucor	Mucor_circinelloides	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Mucor	Mucor_circinelloides
ec6e9c6d65a5399d0933b26589fe40db	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
1081bb0a739150388231c3df65f909dc	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
4941117af711ee0d06af22a61b399b2d	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
6a9936467ea0ec25f21c078e03632613	UNITE+BLAST	Candida	Candida_albicans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
cb89054d5b3a2623ec486f0360d0ebd4	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
2abd97d819164ca22fea7fc261ffc6f7	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
35f06e1185ad3c6c3effe47fae6c598c	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
ef625af92358d0ebe325ddb17b618ef9	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
e82b717c2dd3e0adf38d29ca295ddd59	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
a1ddc0359a09921a4282096b4bd79a1c	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
59e40ac1498d94cbe3008b752b9b8303	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c2203519577ce726b6acdcbc0b212be6	UNITE+BLAST	Hydnaceae_f	Hydnaceae_f	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Hydnaceae_f	Hydnaceae_f
f3556e55c63ed4a9ecddd5ef5c6d9ae8	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c694e89dc307e53cba3c2902c5b6c85d	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c9cf851cc8b151e77a0a03db7e8e5217	UNITE+BLAST	Cryptococcus	Cryptococcus_neoformans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cryptococcus	Cryptococcus_neoformans
b52a1a66de4c1b1ac1df6e2151141f35	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
bf60bfa70e65550fe55e453011d1dc47	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
1b0ea89e8460365693bf9a78cd7193ef	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
f9e0459672e12d102a630e4436ffb437	UNITE+BLAST	Candolleomyces	Unclassified	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candolleomyces	Unclassified
d17228a9992e50708dfe3ab981c02b40	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
429ef104fcabfbb4b403c2c09309eadf	UNITE+BLAST	Penicillium	Penicillium_sumatraense	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Penicillium	Penicillium_sumatraense
a65c458a2eaee29b99fc1cc9465e919e	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
f995e145056827d946990165fee89f13	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
6734e9cf02163049e17ba80c6b32c086	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
0901d27d4685ab03d4aa96618f51bbc4	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
d25e7da93e6b99dc8a029aa614772d33	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
3055f49397f6797b6af3d93deaed571e	UNITE+BLAST	Rhodotorula	Rhodotorula_mucilaginosa	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Rhodotorula	Rhodotorula_mucilaginosa
6ea70f7a936fb3c83b92541a31d0699e	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
90c790cd51b041fe427de8b5a8538108	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
bd59c047dfd8722ab82188dd160d6676	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c73a84e1852214049db88e6e75e7fcd5	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c9e7884f1c2075801461d85650da4f8d	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
b59d253253520539b9365d889477b441	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
56b3fd0a76a57716fa9dc86ef499f86a	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
593628bb9050300495d659b459fd5aa3	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
21feee196968505b63639074b75a7d27	UNITE+BLAST	Kazachstania	Kazachstania_servazzii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Kazachstania	Kazachstania_servazzii
51274328fae601e51cb78952f19c2422	UNITE+BLAST	Helotiales_o	Helotiales_o	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Helotiales_o	Helotiales_o
28545e23c1f29aea79e54c2490f42375	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
fcbc999ca804479fd39bdcaef8c7c1c0	UNITE+BLAST	Aspergillus	Unclassified	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Aspergillus	Unclassified
0768181f519364a9439b4901c0812f7d	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c37e09b9fad0c4eba3557a245868649d	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c4f98e0590c3c3c748b905428148ad3a	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
5508856d9d35057c551dd5960df94f40	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
22381edf2faa88f0c0f8bece81941d9f	UNITE+BLAST	Trechispora	Unclassified	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Trechispora	Unclassified
b506688e1799c79d472e572c36c88f96	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
6790f42c7414d04cbfca2d0bc9403137	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
45abd68f253254c6fa3ef6981b6b7e84	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
734b3bd502cf4e15ab36e06823ea19d1	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
e2d6b080c35429edc1bf79320290191c	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
4bc9878d9cb5210bbfa8e56b3f990fe1	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
79b8b59b62b6bcd94537b80830d7f47d	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
0d2a77295862dea2a5fc3940be192278	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
0ae1e837235a2579609ba6290feae7d9	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
690485dcc88ee46eafca88455c1350fb	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
810614b36a07abd1a925d29282f91909	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
ea7f5040ec9eea16e64fd85b2b7d0572	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
25a303dbf5b2a6790682c1e63eb0bc86	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c736e249da125d2afbdc5153e798f4ff	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
eb0a24cde4475b6ba4de24cc713e47bd	UNITE+BLAST	Cryptococcus	Cryptococcus_neoformans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cryptococcus	Cryptococcus_neoformans
424a42c649741aeff084e4e4be42d5e8	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
7eb255283c6c52bd61ca80e88b608ef1	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
464e19f539c8d48eeb059761e4076133	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
1517c3efbe21dfb398ed386a41eebbb8	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c9724494bb18bcad90882e40457e048a	UNITE+BLAST	Candida	Candida_albicans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
1c99b355daab861d42ef02ad4aecd425	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
40c28c9bd0d7ff3d3dd7bc907bd4743b	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
3d5f170d59af5aa3757284a921c5a385	UNITE+BLAST	Cutaneotrichosporon	Cutaneotrichosporon_mucoides	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cutaneotrichosporon	Cutaneotrichosporon_mucoides
a4d6aeda4e809ef4f25111f66e15a8ca	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
621f2a9745265d827cc94a1d025b8a38	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
d451ec00d290f5d04b65f2b8efdebc57	UNITE+BLAST	Komagataella	Komagataella_phaffii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Komagataella	Komagataella_phaffii
4aae9ea7e4bfc0aaa35d3772535cb612	UNITE+BLAST	Irpex	Irpex_hacksungii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Irpex	Irpex_hacksungii
8fa01d73021156ed6e2382e0d80dec3a	UNITE+BLAST	Candida	Candida_albicans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
29555bd5b7d79e088911358e619af0af	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
a264df5dbe2ffe5b564231684a02d56d	UNITE+BLAST	Debaryomyces	Debaryomyces_delbrueckii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Debaryomyces	Debaryomyces_delbrueckii
d3d0cebd4289cec189f3d8079a0de58e	UNITE+BLAST	Candida	Candida_albicans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
754268c86474386269e578a4eb485b8a	UNITE+BLAST	Candida	Candida_albicans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
4ff375ae9b66ece9a7f74f5a13354b9d	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
8d3e05b052f65c88c539505f87882851	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
e160892fa06aeac24cede5fd0d9fac0c	UNITE+BLAST	Pichia	Pichia_kudriavzevii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Pichia	Pichia_kudriavzevii
feb42ca1b6adcd738ff9ba386892f11e	UNITE+BLAST	Penicillium	Unclassified	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Penicillium	Unclassified
2e723fe0c70769428c06e39a8f19d9d8	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
315a14f72987afaafb1b8701eaa0b075	UNITE+BLAST	Cryptococcus	Cryptococcus_neoformans	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cryptococcus	Cryptococcus_neoformans
644c895ef79df8c731420be73cf8b6c0	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
80e1bf7ccd84a6512dc5cc240266fbbc	UNITE+BLAST	Malassezia	Malassezia_globosa	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Malassezia	Malassezia_globosa
26461f63a0aa3891866f330d837eb06e	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
0b670ea5bad69a636e48836a55475086	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
267cae1380db2b4584c9e1a67d952b7c	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
9d85d8067d02e30a806463de2845ccdd	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
14f563b611081c3d96a3656b7e727a14	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
4e69eeb85eb9ec34c929b61a9a698d0e	UNITE+BLAST	Saccharomyces	Saccharomyces_kudriavzevii	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Saccharomyces	Saccharomyces_kudriavzevii
c4de8920d09cfcb35cb11ca9ed00200f	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
78d85a0a8430d95559a3ab36a25e22d8	UNITE+BLAST	Ascomycota_p	Ascomycota_p	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
7022c374ae44a6ea810bc3bc7018547c	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
a920043b0a1f468a1d704fb1d44f1538	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
260b8bebae425ab1944a3e6b09292088	UNITE+BLAST	Fungi_k	Fungi_k	NA	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
